timestamp,open,high,low,close,volume
2024-01-01 04:00:00+00:00,42330.9,42503.4,42223.5,42465.8,3.49504696
2024-01-01 08:00:00+00:00,42495.8,42745.5,42460.2,42699.5,37.09497922
2024-01-01 12:00:00+00:00,42729.8,42820.8,42595.3,42779.6,9.94094913
2024-01-01 16:00:00+00:00,42789.5,43520.0,42682.1,43520.0,71.05391057
2024-01-01 20:00:00+00:00,43522.1,44176.6,43397.8,44175.5,117.27302858
2024-01-02 00:00:00+00:00,44172.9,45474.6,44168.0,45390.1,77.56090281
2024-01-02 04:00:00+00:00,45429.6,45597.6,45140.1,45462.8,43.43816214
2024-01-02 08:00:00+00:00,45457.5,45854.0,45232.0,45428.4,96.2704501
2024-01-02 12:00:00+00:00,45422.1,45770.8,44839.1,45178.0,68.9319531
2024-01-02 16:00:00+00:00,45170.1,45395.6,44818.4,45035.6,131.11737607
2024-01-02 20:00:00+00:00,45046.6,45250.0,44619.2,44942.0,48.51150016
2024-01-03 00:00:00+00:00,44957.0,45376.5,44869.4,45236.8,15.72196899
2024-01-03 04:00:00+00:00,45267.3,45376.3,44967.0,45014.9,21.11277758
2024-01-03 08:00:00+00:00,45012.2,45485.3,43550.1,43719.9,84.64409463
2024-01-03 12:00:00+00:00,43711.5,44573.8,40830.0,43012.2,412.07236513
2024-01-03 16:00:00+00:00,42995.8,43763.9,42036.1,42603.0,76.95519775
2024-01-03 20:00:00+00:00,42585.5,42946.4,42287.5,42829.6,76.4248251
2024-01-04 00:00:00+00:00,42829.7,43210.7,42637.9,43105.7,23.94994465
2024-01-04 04:00:00+00:00,43105.7,43240.8,42780.3,42780.3,35.32679289
2024-01-04 08:00:00+00:00,42778.4,43230.8,42670.9,43230.8,98.98798211
2024-01-04 12:00:00+00:00,43190.6,44281.3,43110.3,44086.0,100.17186925
2024-01-04 16:00:00+00:00,44063.2,44394.9,43814.2,43973.4,56.38942408
2024-01-04 20:00:00+00:00,43967.7,44700.0,43898.2,44140.7,69.67004866
2024-01-05 00:00:00+00:00,44146.2,44253.3,42500.0,43472.8,81.33635966
2024-01-05 04:00:00+00:00,43469.5,43891.0,43240.3,43773.2,18.86402018
2024-01-05 08:00:00+00:00,43782.3,44285.7,43529.5,43757.3,19.50721262
2024-01-05 12:00:00+00:00,43774.1,44146.4,43184.4,43439.0,141.15362416
2024-01-05 16:00:00+00:00,43480.5,43787.1,43126.3,43589.8,29.19924136
2024-01-05 20:00:00+00:00,43610.0,44301.2,43609.1,44144.0,25.17053831
2024-01-06 00:00:00+00:00,44147.2,44176.6,43832.1,43937.2,18.18625699
2024-01-06 04:00:00+00:00,43930.4,43954.4,43442.0,43636.5,7.63727143
2024-01-06 08:00:00+00:00,43640.9,43747.2,43555.4,43658.2,15.93862042
2024-01-06 12:00:00+00:00,43673.8,43908.1,43557.3,43858.1,25.03337091
2024-01-06 16:00:00+00:00,43873.7,44113.7,43848.7,43908.1,27.79164901
2024-01-06 20:00:00+00:00,43905.6,43959.1,43686.9,43959.1,7.30063269
2024-01-07 00:00:00+00:00,43964.0,44216.9,43876.1,43945.1,6.98107248
2024-01-07 04:00:00+00:00,43951.1,44088.1,43872.6,44084.1,5.25027371
2024-01-07 08:00:00+00:00,44088.1,44171.7,43927.3,44057.1,16.78538272
2024-01-07 12:00:00+00:00,44073.9,44479.6,43938.5,44057.4,30.21763077
2024-01-07 16:00:00+00:00,44061.7,44246.9,43744.6,44238.3,28.20971765
2024-01-07 20:00:00+00:00,44247.4,44248.4,43629.1,43909.7,48.66677355
2024-01-08 00:00:00+00:00,43917.9,43951.0,43220.4,43520.9,26.32170999
2024-01-08 04:00:00+00:00,43517.4,44277.0,43433.2,43970.5,52.57740485
2024-01-08 08:00:00+00:00,43974.1,44647.0,43923.9,44615.3,42.04908778
2024-01-08 12:00:00+00:00,44646.9,45229.7,44432.0,44999.9,163.47028988
2024-01-08 16:00:00+00:00,44982.2,47198.1,44816.1,46984.6,204.7008095
2024-01-08 20:00:00+00:00,46997.7,47188.6,46664.7,46955.0,45.20371387
2024-01-09 00:00:00+00:00,46953.6,47119.1,46136.9,46940.9,91.73953026
2024-01-09 04:00:00+00:00,46929.6,46929.8,46607.5,46850.1,28.11969496
2024-01-09 08:00:00+00:00,46850.1,46864.7,46417.8,46613.6,49.04610086
2024-01-09 12:00:00+00:00,46610.6,47000.0,45537.8,46894.7,99.94298858
2024-01-09 16:00:00+00:00,46872.2,46966.7,46532.6,46852.7,48.81960734
2024-01-09 20:00:00+00:00,46852.8,47942.5,44816.8,46103.5,231.57771712
2024-01-10 00:00:00+00:00,46102.8,46233.7,45650.2,46114.2,45.68890086
2024-01-10 04:00:00+00:00,46126.8,46160.5,45763.8,45779.9,12.58414078
2024-01-10 08:00:00+00:00,45780.0,45850.4,45036.4,45491.9,46.94347483
2024-01-10 12:00:00+00:00,45491.9,45633.6,44281.0,45519.0,132.89756227
2024-01-10 16:00:00+00:00,45561.1,46783.3,45201.2,46475.1,197.97330175
2024-01-10 20:00:00+00:00,46479.2,47785.1,44801.2,46663.6,301.60632523
2024-01-11 00:00:00+00:00,46666.3,46732.3,46251.6,46503.3,64.43570306
2024-01-11 04:00:00+00:00,46495.3,46495.3,45660.5,46097.6,47.26961138
2024-01-11 08:00:00+00:00,46092.0,47122.0,46061.5,47048.6,148.97306717
2024-01-11 12:00:00+00:00,47063.7,48950.0,46458.0,46727.5,318.0843032
2024-01-11 16:00:00+00:00,46761.2,46938.1,45647.4,46702.8,153.16283569
2024-01-11 20:00:00+00:00,46707.8,46981.6,46124.2,46390.4,41.24979944
2024-01-12 00:00:00+00:00,46343.6,46469.7,45892.1,46049.8,31.77789536
2024-01-12 04:00:00+00:00,46001.1,46373.7,45795.9,46003.0,29.5218313
2024-01-12 08:00:00+00:00,46009.4,46216.4,45570.2,45966.5,68.71212823
2024-01-12 12:00:00+00:00,45961.1,46317.6,44330.7,44435.5,225.46394698
2024-01-12 16:00:00+00:00,44404.5,44649.6,43123.7,43472.1,239.32057595
2024-01-12 20:00:00+00:00,43469.5,43977.1,41500.0,42808.9,251.24222543
2024-01-13 00:00:00+00:00,42800.1,42976.9,42471.1,42614.7,26.2670953
2024-01-13 04:00:00+00:00,42626.2,43245.0,42577.3,43097.2,15.82737334
2024-01-13 08:00:00+00:00,43108.7,43250.7,42545.6,42594.0,21.08338192
2024-01-13 12:00:00+00:00,42601.5,43242.9,42524.2,43119.7,27.7981592
2024-01-13 16:00:00+00:00,43170.3,43170.3,42767.5,42803.8,11.9405622
2024-01-13 20:00:00+00:00,42800.0,43019.9,42733.0,42838.7,7.98215808
2024-01-14 00:00:00+00:00,42839.7,42883.6,42666.8,42705.9,6.30221992
2024-01-14 04:00:00+00:00,42683.3,43040.0,42583.3,42996.9,4.9455498
2024-01-14 08:00:00+00:00,43010.7,43055.3,42801.0,42814.6,19.15754202
2024-01-14 12:00:00+00:00,42834.1,42950.0,42748.3,42909.0,25.18185399
2024-01-14 16:00:00+00:00,42911.7,43007.0,42652.1,42659.5,14.4815096
2024-01-14 20:00:00+00:00,42652.7,42725.8,41738.0,41749.5,72.07750017
2024-01-15 00:00:00+00:00,41738.1,42619.0,41738.0,42568.4,16.56788889
2024-01-15 04:00:00+00:00,42570.9,42786.8,42532.0,42713.2,32.4489636
2024-01-15 08:00:00+00:00,42717.7,42770.2,42547.0,42690.4,91.01106808
2024-01-15 12:00:00+00:00,42700.0,42915.7,42189.7,42284.4,40.73301461
2024-01-15 16:00:00+00:00,42278.0,43345.0,42276.9,42976.9,59.8220019
2024-01-15 20:00:00+00:00,42990.0,43112.6,42364.6,42539.8,45.16931789
2024-01-16 00:00:00+00:00,42513.3,42900.0,42502.0,42900.0,10.81579752
2024-01-16 04:00:00+00:00,42900.0,42914.3,42626.5,42782.9,14.21076598
2024-01-16 08:00:00+00:00,42783.6,43140.0,42747.7,42903.6,31.73948498
2024-01-16 12:00:00+00:00,42903.8,43304.5,42074.1,43265.3,72.15144815
2024-01-16 16:00:00+00:00,43234.8,43399.0,42861.2,43150.0,48.77430153
2024-01-16 20:00:00+00:00,43150.0,43559.9,43104.0,43163.1,33.67324171
2024-01-17 00:00:00+00:00,43136.2,43194.5,42895.2,42895.2,8.24398015
2024-01-17 04:00:00+00:00,42874.5,42906.5,42650.0,42672.4,23.04438762
2024-01-17 08:00:00+00:00,42671.6,42854.3,42591.5,42681.9,46.54097595
2024-01-17 12:00:00+00:00,42684.5,42890.1,42407.1,42526.0,132.15681011
2024-01-17 16:00:00+00:00,42522.3,42732.9,42219.2,42625.2,82.26933901
2024-01-17 20:00:00+00:00,42607.6,42830.1,42496.5,42780.5,12.80207509
2024-01-18 00:00:00+00:00,42776.6,42783.2,42513.7,42589.9,1.75056964
2024-01-18 04:00:00+00:00,42594.3,42913.6,42589.9,42894.9,4.51523271
2024-01-18 08:00:00+00:00,42913.7,42918.0,42430.0,42543.1,45.47550571
2024-01-18 12:00:00+00:00,42545.2,42799.2,42381.7,42625.8,114.12621487
2024-01-18 16:00:00+00:00,42625.8,42625.8,40881.8,41079.8,107.46683141
2024-01-18 20:00:00+00:00,41027.1,41350.0,40684.4,41293.7,61.60246298
2024-01-19 00:00:00+00:00,41323.8,41350.0,40786.1,41070.1,10.48864811
2024-01-19 04:00:00+00:00,41056.9,41550.3,41056.5,41275.9,55.99323979
2024-01-19 08:00:00+00:00,41281.2,41489.3,41187.9,41473.9,35.31277195
2024-01-19 12:00:00+00:00,41473.9,41474.0,40756.8,40921.6,125.77521338
2024-01-19 16:00:00+00:00,40921.5,41935.0,40100.5,41812.1,123.63744363
2024-01-19 20:00:00+00:00,41816.0,42165.4,41532.3,41647.5,29.63371548
2024-01-20 00:00:00+00:00,41663.4,41699.3,41471.0,41595.4,15.16903089
2024-01-20 04:00:00+00:00,41619.7,41773.4,41578.9,41671.5,4.53721388
2024-01-20 08:00:00+00:00,41671.5,41671.5,41465.1,41577.5,11.73548948
2024-01-20 12:00:00+00:00,41588.2,41680.5,41484.8,41545.2,3.03248257
2024-01-20 20:00:00+00:00,41677.2,41820.0,41617.8,41696.2,21.814847
2024-01-21 00:00:00+00:00,41690.9,41729.6,41638.2,41690.3,1.64609346
2024-01-21 04:00:00+00:00,41684.0,41697.7,41584.1,41661.5,8.78455386
2024-01-21 08:00:00+00:00,41678.5,41813.2,41669.5,41720.7,5.91897628
2024-01-21 12:00:00+00:00,41696.8,41879.9,41630.1,41670.0,22.633299
2024-01-21 16:00:00+00:00,41657.7,41725.9,41544.3,41699.9,38.84936828
